"Country Name","Country Code","Indicator Name","Indicator Code","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"South Sudan","SSD","Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)","SI.SPR.PC40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Survey mean consumption or income per capita, top 10% (2011 PPP $ per day)","SI.SPR.PT10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Survey mean consumption or income per capita, top 60% (2011 PPP $ per day)","SI.SPR.PT60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Survey mean consumption or income per capita, total population (2011 PPP $ per day)","SI.SPR.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Urban poverty gap at national poverty lines (%)","SI.POV.URGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Urban poverty gap at national poverty lines (%), including noncomparable values","SI.POV.URGP.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Urban poverty headcount ratio at national poverty lines (% of urban population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values","SI.POV.URHC.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.75","","",
"Spain","ESP","Annualized growth in per capita real survey mean consumption or income, top 10% (%)","SI.SPR.PT10.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.76","","",
"Spain","ESP","Annualized growth in per capita real survey mean consumption or income, top 60% (%)","SI.SPR.PT60.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.97","","",
"Spain","ESP","Annualized growth in per capita real survey mean consumption or income, total population (%)","SI.SPR.PCAP.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.12","","",
"Spain","ESP","Annualized growth in per capita real survey median income or consumption expenditure (%)","SI.POV.XPND.MD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2","","",
"Spain","ESP","GINI index (World Bank estimate)","SI.POV.GINI","","","","","","","34.5","","","","","34.4","","","","","32","","","","","36.7","","","","","34.3","","","31.8","33.3","32.4","33.5","34.1","34.2","34.9","35.2","35.7","35.4","36.2","36.1","36.2","35.8","34.7","","",
"Spain","ESP","Growth component of change in poverty at $1.90 a day (2011 PPP) (% of change)","SI.POV.DDAY.GR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Growth component of change in poverty at $3.20 a day (2011 PPP) (% of change)","SI.POV.LMIC.GR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Growth component of change in poverty at $5.50 a day (2011 PPP) (% of change)","SI.POV.UMIC.GR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Income share held by fourth 20%","SI.DST.04TH.20","","","","","","","22.6","","","","","22.2","","","","","22.7","","","","","22.6","","","","","22.5","","","23.2","23.2","23.2","23.2","23.1","23.1","23.2","23.2","23.5","23.4","23.7","23.6","23.5","23.5","23.4","","",
"Spain","ESP","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","26.3","","","","","26.7","","","","","24.8","","","","","27.5","","","","","26.3","","","24","24.9","24.3","24.9","25.6","25.6","25.9","26","25.9","25.8","25.9","26","26.2","25.8","25.4","","",
"Spain","ESP","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","41.7","","","","","42.1","","","","","39.9","","","","","43.3","","","","","41.6","","","39.1","40.3","39.6","40.4","41","41","41.5","41.7","41.8","41.6","41.9","41.9","42.1","41.7","41","","",
"Spain","ESP","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","2.6","","","","","2.7","","","","","2.9","","","","","2.1","","","","","2.7","","","2.6","2.4","2.5","2.3","2.4","2.3","2.1","2.1","1.9","2","1.8","1.8","1.9","1.8","2.1","","",
"Spain","ESP","Income share held by lowest 20%","SI.DST.FRST.20","","","","","","","6.9","","","","","7.2","","","","","7.7","","","","","6.2","","","","","7.1","","","7.2","6.9","7","6.7","6.7","6.6","6.3","6.3","6","6.1","5.7","5.7","5.8","5.7","6.2","","",
"Spain","ESP","Income share held by second 20%","SI.DST.02ND.20","","","","","","","12.1","","","","","12.2","","","","","12.7","","","","","11.7","","","","","12.2","","","13","12.5","12.8","12.5","12.2","12.3","12.2","12","11.8","11.9","11.7","11.8","11.7","12","12.2","","",
"Spain","ESP","Income share held by third 20%","SI.DST.03RD.20","","","","","","","16.6","","","","","16.4","","","","","17","","","","","16.2","","","","","16.5","","","17.5","17.1","17.4","17.2","16.9","17","16.9","16.8","16.9","17","17","17","17","17.1","17.2","","",
"Spain","ESP","Median daily per capita income or consumption expenditure (2011 PPP)","SI.POV.XPND.MD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.83","","","","","32.72","","",
"Spain","ESP","Multidimensional poverty, Drinking water (% of population deprived)","SI.POV.WATR.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","","",
"Spain","ESP","Multidimensional poverty, Educational attainment (% of population deprived)","SI.POV.ATTM.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4","","",
"Spain","ESP","Multidimensional poverty, Educational enrollment (% of population deprived)","SI.POV.ENRL.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Multidimensional poverty, Electricity (% of population deprived)","SI.POV.ELEC.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",
"Spain","ESP","Multidimensional poverty, Headcount ratio (% of population)","SI.POV.HCRT.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.2","","",
"Spain","ESP","Multidimensional poverty, Monetary poverty (% of population deprived)","SI.POV.DDAY.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9","","",
"Spain","ESP","Multidimensional poverty, Sanitation (% of population deprived)","SI.POV.SANI.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","","",
"Spain","ESP","Number of poor at $1.90 a day (2011 PPP) (millions)","SI.POV.NOP1","","","","","","","0.2","","","","","0.1","","","","","0.2","","","","","0.5","","","","","0.2","","","0.3","0.4","0.3","0.3","0.2","0.2","0.4","0.3","0.5","0.4","0.5","0.4","0.4","0.5","0.3","","",
"Spain","ESP","Number of poor at $3.20 a day (2011 PPP) (millions)","SI.POV.LMIC.NO","","","","","","","0.7","","","","","0.5","","","","","0.4","","","","","0.7","","","","","0.3","","","0.5","0.5","0.5","0.5","0.3","0.4","0.5","0.5","0.8","0.7","0.8","0.7","0.7","0.8","0.5","","",
"Spain","ESP","Number of poor at $5.50 a day (2011 PPP) (millions)","SI.POV.UMIC.NO","","","","","","","2.3","","","","","2.5","","","","","1.1","","","","","1.7","","","","","0.6","","","0.9","0.9","0.9","1","0.7","0.8","1","1.1","1.3","1.4","1.5","1.3","1.5","1.5","1","","",
"Spain","ESP","Population, total","SP.POP.TOTL","35373335","35757900","36137812","36511638","36864898","37191330","37491165","37758631","37986012","38171525","38330364","38469512","38584624","38684815","38766939","38827764","38867322","38966376","39157685","39361262","39549108","39724050","39889852","40057389","40223509","40386875","40567864","40850412","41431558","42187645","42921895","43653155","44397319","45226803","45954106","46362946","46576897","46742697","46773055","46620045","46480882","46444832","46483569","46593236","46723749","",
"Spain","ESP","Poverty gap at $1.90 a day (2011 PPP) (%)","SI.POV.GAPS","","","","","","","0.2","","","","","0","","","","","0.3","","","","","0.8","","","","","0.2","","","0.6","0.6","0.6","0.6","0.3","0.4","0.6","0.5","0.9","0.6","0.8","0.5","0.6","0.7","0.5","","",
"Spain","ESP","Poverty gap at $3.20 a day (2011 PPP) (% of population)","SI.POV.LMIC.GP","","","","","","","0.6","","","","","0.3","","","","","0.4","","","","","1","","","","","0.4","","","0.7","0.8","0.7","0.8","0.4","0.5","0.7","0.7","1.1","0.8","1","0.7","0.9","1","0.7","","",
"Spain","ESP","Poverty gap at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC.GP","","","","","","","1.9","","","","","1.6","","","","","0.9","","","","","1.8","","","","","0.7","","","1.1","1.1","1","1.1","0.7","0.8","1.1","1","1.6","1.4","1.6","1.4","1.5","1.6","1.1","","",
"Spain","ESP","Poverty gap at national poverty lines (%)","SI.POV.NAGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Poverty gap at national poverty lines (%), including noncomparable values","SI.POV.NAGP.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
