"CountryCode","SeriesCode","Year","DESCRIPTION",
"SSF","SI.POV.UMIC.GP","YR2011","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC.GP","YR2012","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC.GP","YR2013","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC.GP","YR2015","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC.NO","YR1990","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC.NO","YR1993","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC.NO","YR1996","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC.NO","YR1999","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC.NO","YR2002","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC.NO","YR2005","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC.NO","YR2008","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC.NO","YR2010","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC.NO","YR2011","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC.NO","YR2012","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC.NO","YR2013","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"SSF","SI.POV.UMIC.NO","YR2015","Retrieved on Sep 24, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx).",
"STP","SI.DST.02ND.20","YR2000","Estimated from unit-record consumption data.",
"STP","SI.DST.02ND.20","YR2010","Estimated from unit-record consumption data.",
"STP","SI.DST.03RD.20","YR2000","Estimated from unit-record consumption data.",
"STP","SI.DST.03RD.20","YR2010","Estimated from unit-record consumption data.",
"STP","SI.DST.04TH.20","YR2000","Estimated from unit-record consumption data.",
"STP","SI.DST.04TH.20","YR2010","Estimated from unit-record consumption data.",
"STP","SI.DST.05TH.20","YR2000","Estimated from unit-record consumption data.",
"STP","SI.DST.05TH.20","YR2010","Estimated from unit-record consumption data.",
"STP","SI.DST.10TH.10","YR2000","Estimated from unit-record consumption data.",
"STP","SI.DST.10TH.10","YR2010","Estimated from unit-record consumption data.",
"STP","SI.DST.FRST.10","YR2000","Estimated from unit-record consumption data.",
"STP","SI.DST.FRST.10","YR2010","Estimated from unit-record consumption data.",
"STP","SI.DST.FRST.20","YR2000","Estimated from unit-record consumption data.",
"STP","SI.DST.FRST.20","YR2010","Estimated from unit-record consumption data.",
"STP","SI.POV.ATTM.MI","YR2010","Survey: IOF. Welf type: CONS-EXP",
"STP","SI.POV.DDAY","YR2000","Estimated from unit-record consumption data.",
"STP","SI.POV.DDAY","YR2010","Estimated from unit-record consumption data.",
"STP","SI.POV.DDAY.MI","YR2010","Survey: IOF. Welf type: CONS-EXP",
"STP","SI.POV.ELEC.MI","YR2010","Survey: IOF. Welf type: CONS-EXP",
"STP","SI.POV.ENRL.MI","YR2010","Survey: IOF. Welf type: CONS-EXP",
"STP","SI.POV.GAPS","YR2000","Estimated from unit-record consumption data.",
"STP","SI.POV.GAPS","YR2010","Estimated from unit-record consumption data.",
"STP","SI.POV.GINI","YR2000","Estimated from unit-record consumption data.",
"STP","SI.POV.GINI","YR2010","Estimated from unit-record consumption data.",
"STP","SI.POV.HCRT.MI","YR2010","Survey: IOF. Welf type: CONS-EXP",
"STP","SI.POV.LMIC","YR2000","Estimated from unit-record consumption data.",
"STP","SI.POV.LMIC","YR2010","Estimated from unit-record consumption data.",
"STP","SI.POV.LMIC.GP","YR2000","Estimated from unit-record consumption data.",
"STP","SI.POV.LMIC.GP","YR2010","Estimated from unit-record consumption data.",
"STP","SI.POV.LMIC.NO","YR2000","Estimated from unit-record consumption data.",
"STP","SI.POV.LMIC.NO","YR2010","Estimated from unit-record consumption data.",
"STP","SI.POV.NAHC","YR2000","Source: Inquérito aos Orçamentos Familiares 2010: Perfil da Pobreza em São Tome e Príncipe. Poverty line is absolute. Government estimate.",
"STP","SI.POV.NAHC","YR2010","Source: Inquérito aos Orçamentos Familiares 2010: Perfil da Pobreza em São Tome e Príncipe. Poverty line is absolute. Government estimate.",
"STP","SI.POV.NAHC.NC","YR2000","Source: Inquérito aos Orçamentos Familiares 2010: Perfil da Pobreza em São Tome e Príncipe. Poverty line is absolute. Government estimate.",
"STP","SI.POV.NAHC.NC","YR2010","Source: Inquérito aos Orçamentos Familiares 2010: Perfil da Pobreza em São Tome e Príncipe. Poverty line is absolute. Government estimate.",
"STP","SI.POV.NOP1","YR2000","Estimated from unit-record consumption data.",
"STP","SI.POV.NOP1","YR2010","Estimated from unit-record consumption data.",
"STP","SI.POV.SANI.MI","YR2010","Survey: IOF. Welf type: CONS-EXP",
"STP","SI.POV.UMIC","YR2000","Estimated from unit-record consumption data.",
"STP","SI.POV.UMIC","YR2010","Estimated from unit-record consumption data.",
"STP","SI.POV.UMIC.GP","YR2000","Estimated from unit-record consumption data.",
"STP","SI.POV.UMIC.GP","YR2010","Estimated from unit-record consumption data.",
"STP","SI.POV.UMIC.NO","YR2000","Estimated from unit-record consumption data.",
"STP","SI.POV.UMIC.NO","YR2010","Estimated from unit-record consumption data.",
